source_id,source_name,follower_name,follower_id,location,description
1537462170870353920,wanhinla1,K20968022,1479124916846825483,,...
1537462170870353920,wanhinla1,face5553,1550002827229286401,Amphoe Si Maha Phot,Cannabis กัญชาหางกระรอก มวน
1537462170870353920,wanhinla1,visuthiparnich,1544744667375628289,,บริการจัดส่งทั่วไทย 🇹🇭ส่งด่วน กทม.ภายใน 30 นาที 💨   รับสมัครตัวแทนจำหน่ายปลีก - ส่ง สนใจสอบถามรายละเอียด 🔴IG : nor.nok_BKK 🟢LINE : 420weedbkk
1537462170870353920,wanhinla1,02RYmnLSWjvun3x,1444653558956056582,Amphoe Mueang Narathiwat,ได้หมดถ้า..สดชื่น😁😁
1537462170870353920,wanhinla1,NeuxNaen,1548811009036800000,,สั่ง24ชั่วโมง420🎄🌳🌲🌵🌿🌱🌾🎄🍀
1537462170870353920,wanhinla1,SapheaSa,1495983921162448905,,
1537462170870353920,wanhinla1,chaiyotkim7,1517015095842246656,"Phaya Thai, Bangkok",#กัญชาอารีย์ #กัญชากทม #สะพานควาย #กัญชาgrab #พระราม6 #จตุจักร #กัญชาลาดพร้าว #พญาไท #กัญชาog Lin3: https://t.co/kxWNfGK6eV
1537462170870353920,wanhinla1,LikhitWech,1547218655494123520,,
1537462170870353920,wanhinla1,CALIBUDXPRESS,957003086832263168,"California, USA",🍁We Deliver World Wide discreetly web https://t.co/XvLXMZ5UKt (209) 265-3409 🍂wickr @coockies420 tele : @Legitdealer4 #THC #Cbd #edibles #420uk  #420thailand
1537462170870353920,wanhinla1,weed_of_god420,1541792606216019969,Thailand,"🍁ขายกัญชาอัดแท่ง OG (มีกลุ่มเครดิต)🍁
รับประกันเขียวเหนียว100% สนใจแอดไลน์มาครับ LINE ID: https://t.co/XtNOguVd4Y🚫ไม่จำหน่ายให้เด็กอายุต่ำกว่า20ปี🚫"
1537462170870353920,wanhinla1,cannaKing69,1546716149567655936,smokey Island ,Just here to grow some. Straight fire. 2 dogs 1 kid lots of plants. Fuck the government all corrupt bastards. Let's all just get blazed. 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🌱🌱
1537462170870353920,wanhinla1,Rollajoint29,1540295008938369024,,พ่อค้าสายเขียวอยู่จังหวัดเชียงรายครับ มีเรทส่งสำหรับพ่อค้า ส่งของทุกวัน โซนภาคกลางได้รับสินค้า 1 วันหลังจากจัดส่ง ภาคใต้ประมาณ 3 วัน  ID Line : @370ncjmu (มี@)
1537462170870353920,wanhinla1,JunaidiPungki,1537824614310481920,,
1537462170870353920,wanhinla1,qCjcnZIOC1URtx8,1541835592526602241,,กัญชาอัดแท่ง เกรดA+ ☘️ ส่งจริงนัดรับพระราม2 แอดไลน์ oat123zz การันตรี คุณภาพ 100% ทักมาพร้อมไห้คำปรึกษา 📍📍
1537462170870353920,wanhinla1,yodgreensmok,1541854079089274880,,"ขายกัญชาเกรดดีเขียวเหนียวเมามีบริการส่งแกร๊ปหรือชนมือฝั่งธนเท่านั้นมีเครดิตให้เช็คชัดเจนก่อนโอนส่งทั่วไทย
🆔smokgreen #กัญชาอัดแท่ง #กัญชาฟอยทอง #กัญชา"
1537462170870353920,wanhinla1,DrWEED2537,1539626778699788288,Thailand,https://t.co/tuX292qPs7
1537462170870353920,wanhinla1,Nueng_Puaggun,1540806498669932545,,"🍁 ช่อดอแกัญชาออแกนิค กัญชาอัดแท่ง🍁
🍁 Premium Quality Natural Product 🍁
🍁 กัญชาเกรดพรีเมี่ยมเท่านั้น ราคาไปต่อได้ 🍁
🍁 จัดส่งพัสดุพร้อมโอน ปลายทางทุกวัน 🍁"
1537462170870353920,wanhinla1,kaycha_ma,1537096624375500800,,ขายกัญ
1537462170870353920,wanhinla1,OgSodod666,1539469523916427264,"ขอนแก่น, ประเทศไทย",ขาย Og 🥦สนใจเลือกดูได้เลยครับส่งของทุกวัน 📦📮   มีเครดิตอยู่ลิงค์ IG 👇🏻👇🏻สนใจเเอดไลน์ https://t.co/TcSYTHdcsO
1537462170870353920,wanhinla1,mo_satat,1345759380596133889,,"อยากเมาทักมา
พึ่งเปิดเพจครั้งแรกครับ"
1537462170870353920,wanhinla1,xid_tor,1493657991110795266,,🍁ขายกัญชาเกรดA (มีกลุ่มเครดิตให้เช็ค) สนใจแอดไลน์มาครับ🆔xid420
1537462170870353920,wanhinla1,itim22664752,1071006600016551936,เกาหลีใต้,
1369354671140331523,fxckyahhh,420weedog,1559885381654327297,"อ.เมืองขอนแก่น, จ.ขอนแก่น",420 KKC ขอนแก่น Grab ได้ ที่อื่นส่งด่วนได้ครับ #กัญชา #เสรีกัญชา #กัญชาขอนแก่น แอดไลน์เลย https://t.co/SGVoDnrd1o แอดไลน์ 💚 Dm ทักแชทมาเลยคร้บ
1420024621651439629,Dommyy9,Meat__Dinosaur,1571768891105509376,"กรุงเทพมหานคร, ประเทศไทย","MEAT Dinosaur 🦖
กลิ่นมะม่วงสุก🥭หอมหวานละมุน
          ก้อนละ 159
          ขีดละ   559
         ครึ่งโล  2009
สอบถามเพิ่มเติ่มได้ที่👇"
1420024621651439629,Dommyy9,THELEGENDOFFIC,1568867553661046785,,welcome to world of organic Cannabis  🌱💯 ยินดีต้อนรับสู่โลกของกัญ 🌱💯
1420024621651439629,Dommyy9,greenyard4420,1559048834852220928,Samutprakarn,กัญชาสายพันธุ์นอกMid Grade Top Premiun รับประกันความเมา👾🤖👽 ส่งทั่วไทย🇹🇭 ส่งด่วนสมุทรปราการ🏍 เครดิตแน่น ทวิตเก่าโดนแบน เช็คเครดิตได้ 💚💚 🔞‼️ ขายปลีก-ส่ง
1420024621651439629,Dommyy9,SeoulSweet31,1518594437911224326,IG : rainbow_sweed,V@pe Cart น้ำมันกัญสูตร Premium จาก USA 🇺🇸 ส่งตรงความฟิน ด้วยสารสกัดของ THC ที่คุณคู่ควร 🧪 🌟 สินค้าคัดคุณภาพ สายเขียวห้ามพลาด 🪴 สนใจสอบถาม / สั่งซื้อ 👇🏻
1420024621651439629,Dommyy9,TheJoe420weed,1548978189241700353,"จ.ปทุมธานี, ประเทศไทย",เราใช้เพื่อบรรเทาไม่ได้เมาจนบรรลุ OGฟิวเจอร์รังสิต-ดอนเมือง วิ่งแกร๊ปได้ รับประกันคุณภาพไม่พอใจคืนเงิน
1420024621651439629,Dommyy9,boog11221,1556860272542830593,"Aranyaprathet, Thailand","รับจัดทำบัญชีทุกประเภท
มีทั้งเเบบ ครบชุด เเละ ออนไลน์💸
#ทุกเล่มมีประกันใช้งานสูงสุด 1ด.
📌สายดำ📌สายเทา  📌สายขาว
ติดต่อสอบถามได้ตลอดหรือเเอดไลน์ที่ลิงค์ได้🙏"
1420024621651439629,Dommyy9,suphakit7899,1557722147736670209,,คนดีของสังคม
1420024621651439629,Dommyy9,Seven9z,1551815910834728961,"กรุงเทพมหานคร, ประเทศไทย",ขาย กัญชาอัดแท่ง 💚 ขีด - ครึ่งโล - โล 💚 ราคากัญเอง งานเหนียว งานเขียว ฟอยทอง ด้ายแดง สนใจติดต่อได้ตลอด 24 ชม. 🆔 1196365 #กัญชาพาเพลิน
1420024621651439629,Dommyy9,Girlscout_Bkk,1554070323955318789,"กรุงเทพมหานคร, ประเทศไทย",Dispensary | Flowers | Edibles 🥦 🔴20+ ONLY🔴 IG : @girlscoutbaked
1420024621651439629,Dommyy9,Og420Factory,1551971488219418624,"นครราชสีมา, ประเทศไทย",ขายดอกไม้โอจี (KORAT) 🇹🇭🇹🇭🇹🇭 มีส่ง GRAB ( 10:00 -23:00 )  นัดรับโซน 30 กันยา 🚀🚀 ต่างจังหวัดมีส่ง FLASH ⚡️⚡️🚚 สอบถามได้ที่ Link ⬇️
1420024621651439629,Dommyy9,bobbgirl_,1552521047273979904,,สาขาย่อยของร้าน @rollajoint29 เครดิตเยอะ มีกิจกรรมแจกของในกลุ่มสำหรับลูกค้าบ่อย #กัญชา ราคาดีที่สุด มี #กัญชาส่งgrab มี #กัญชาราคาส่ง #กัญชาเชียงราย 🥦
1420024621651439629,Dommyy9,GrowGreenn,1550395334404472832,"กรุงเทพมหานคร, ประเทศไทย",กรีนแคร็ก หางกระรอก เกรดจากฟาร์ม🌿 ราคาถูกๆ สนใจติดต่อสอบถามได้ที่ line@ https://t.co/7UHLV8H653 ❌ไม่จำหน่ายสินค้าให้กับเด็กอายุต่ำกว่า 20 ปี❌
1420024621651439629,Dommyy9,staywithweed,1317306463375667201,"กรุงเทพมหานคร, ประเทศไทย",stay with weed ❤️💛💚 มีดอกกัญชาออแกนิคขาย พันลำ พันโรล สอบถามรายละเอียดได้นะครับ☘️☘️☘️#เอกมัย#ทองหล่อ#สุขุมวิท
1420024621651439629,Dommyy9,Rollajoint29,1540295008938369024,,พ่อค้าสายเขียวอยู่จังหวัดเชียงรายครับ มีเรทส่งสำหรับพ่อค้า ส่งของทุกวัน โซนภาคกลางได้รับสินค้า 1 วันหลังจากจัดส่ง ภาคใต้ประมาณ 3 วัน  ID Line : @370ncjmu (มี@)
1420024621651439629,Dommyy9,jumong44446666,1542025408878497792,,OG แท้ๆ
1420024621651439629,Dommyy9,3hzee,1533398325960929280,,"Farms in Thailand 🍀 
Line : 3HZEE
🇹🇭 Thai Stick 
🇺🇸 OG ( Purple Punch , Cinderella Auto , Banana Kush , Gelato , California Snow , many species )"
1420024621651439629,Dommyy9,OnlyFanxia,1536932301765890048,,
1420024621651439629,Dommyy9,Sitthichai25100,1525794255255801857,,
1420024621651439629,Dommyy9,LuisDia81536177,1517567545565663232,,Idline : hgreen420
1420024621651439629,Dommyy9,pwurgx,1506539962413752320,,?
1420024621651439629,Dommyy9,PirthThth,1498125164680151041,,
1420024621651439629,Dommyy9,xid_tor,1493657991110795266,,🍁ขายกัญชาเกรดA (มีกลุ่มเครดิตให้เช็ค) สนใจแอดไลน์มาครับ🆔xid420
1420024621651439629,Dommyy9,Gun42010,1496611218525945859,"หนองแขม, กรุงเทพมหานคร",🪴 • หางกระรอก ต้นละ 150 บาท • ฟอยทอง ต้นละ 300 บาท • kD ม่วง ต้นละ 300 บาท • ม่วงวนิลา ต้นละ 300 บาท 🪴 #ส่งขั้นตำ่ 2 ต้นส่งฟรี 🚚🚚
1420024621651439629,Dommyy9,582uciey,1438175803674529792,,"บุหรี่นอก ปลีก-ส่ง
@582uciey
มีปลายทาง"
1420024621651439629,Dommyy9,RelxBigboy,1495650420420919298,,ส่งflash and kerry ตัดยอดทุกวันบ่าย3📍กดติดตามและรีทวิต จัดโปรส่งฟรี (เฉพาะเครื่องนะงับ)📍สั่งซื้อ dm ได้เลยคั้บ ✨รับตัวแทนไม่สต๊อกของ✨
1420024621651439629,Dommyy9,xudthnnan11,1488874095714324483,,ขายพอตใช้แล้วทิ้งมีปลายทาง พร้อมส่ง แอดไลน์สั่งได้เลยงับ มีปลายทาง
1420024621651439629,Dommyy9,Go42066,1281768936518774790,"Chiang Mai Province, Thailand","ดอก OG หอมๆเพียง 10 G 590 บาท  
เมล็ดพันธุ์ บรูดรีมนอกแม้ 100 % เพียง 10 เมล็ด 300 บาท สนใจสั่งเลยช้าหมดอดนะจ๊ะสายเขียว 🎊🎊🎊"
1420024621651439629,Dommyy9,ATTK_Smoking,1481977818196381700,,📲สั่งบุหรี่แอดไลน์มาเลยจ้า LINE ID : @685nhrtt
1420024621651439629,Dommyy9,Kavegram,1131959172776415233,,Cannabis is my passion✌🏿 Learn and study weed cultivation 🧠👨🏿‍🌾 • Small Organic Farm • INDOOR • Support us in DM •
1420024621651439629,Dommyy9,KingofD12,1484090793115947012,,"แอคเก่าผู้ติดตาม 900

telegram Channel  เพื่อเช็คเครดิต https://t.co/AM5BkuvODI"
1420024621651439629,Dommyy9,285Ter,1480552343703748608,,"สั่งสินค้า ไลน์@ https://t.co/IpYyer7F5L
ID: @867hwkhc"
1420024621651439629,Dommyy9,Greenwitch101,1466793018762022915,,สินค้าสายเขียว🌱ส่งทั่วไทย🚚/Grabกทม.🛵 แอดไลน์ได้เลยค่ะ👉🏻 @greenwitch (มี@) หรือจิ้มลิงก์ https://t.co/YyEq8Wp6vY 💚ติดตามได้ที่ไอจี: greenwitch_101
1420024621651439629,Dommyy9,maibuktr,1095375722,"อุบลราชธานี, ประเทศไทย","MAIBU. 
 heal cafe’ 👨🏼‍🍳"
1420024621651439629,Dommyy9,NoomSukrit,1364545588633640964,,ไลน์ https://t.co/I1dJp99tJ0
1420024621651439629,Dommyy9,gannajabee,1451537621310533633,"ราชเทวี, กรุงเทพมหานคร",By. Praneshop สินค้าของเราไม่ขายให้เด็กต่ำกว่า21ปี  ดอกออแกนิก100%ไม่มีสารตกค้าง  สนใจคลิกที่ลิ้งค์ร้านได้เลยครับ ทวิตสำรองของPraneshop นะครับ
1420024621651439629,Dommyy9,Pot72316943,1444738579544952833,,กัญชาอัดแท่งเขียวๆเหนียวๆ พร้อมส่ง🍁🔞
1420024621651439629,Dommyy9,nectarv3,1443871288745861126,ประเทศไทย,⚡️#พอตราคาถูก #บุหรี่ไฟฟ้า ⚡️ สินค้าพครบวงจร 🍬 ส่งของ จ.-ส. 50.- 🔽สอบถาม | สั่งซื้อ 🔽 ID : @703zkniz หรือ dm
1420024621651439629,Dommyy9,420Roll_premium,1425368233977077766,"กรุงเทพมหานคร, ประเทศไทย",Premium Blunt&Joint Shop พันธุ์นอกเกรดA+คัดคุณภาพอย่างดีพร้อมส่ง+ชนมือ มีปุ๋ย Fox Farm และอุปกรณ์การปลูกทุกชนิดขายนะครับ เปิดบริการ : ทุกวัน
1420024621651439629,Dommyy9,420browniee,1179367416628858880,Mars,🍪 ร้านนี้ส่งฟรีจากดาวอังคารทุกออเดอร์ Free shipping from Mars in all order
1420024621651439629,Dommyy9,qrXH9L9wU29yet7,1377218286278959105,,
1420024621651439629,Dommyy9,The_justment,1299562169831321601,,
1420024621651439629,Dommyy9,eeAnAIzy8oQ4IQv,1362385420416217088,,"ขาย กัญชาและ 999แดง
#ไลน์  week4420"
1420024621651439629,Dommyy9,dely75427472,1364147139341742083,Jamaica,
1420024621651439629,Dommyy9,BxEq8e07rt1pBPI,1364879931960827905,,#กัญชาเชียงใหม่
1420024621651439629,Dommyy9,Jim14679785,1397063082711543820,,งานออแกนิค100% สายพันธุ์อเมริกันเท่านั้น แอร์ 24 ชม. ปุ๋ย ดิน นำเข้า ส่งจริง มีไลน์ออฟฟิศเชี่ยลแอ้คเค้าน์ ไม่โจร
1436333410318909446,UncleWeed88,alongkot_nk,1571768708611313664,Thailand,
1436333410318909446,UncleWeed88,NAKE9443,1498183203915706369,"Phetchabun, Thailand",พ่อค้า
1436333410318909446,UncleWeed88,DabbaDoo75,1566136220983644162,"Bangkok, Thailand","https://t.co/euA6EIbgbJ
ช่องทางการอัพเดท หรือสอบถาม

Fanpage : Weed by ยับบาดับบาดู้"
1436333410318909446,UncleWeed88,Aodto22,1567108816466235393,,
1436333410318909446,UncleWeed88,AnchaleeBanglee,1543324400023285760,,💚💚
1436333410318909446,UncleWeed88,winterwood420,1567172350331994113,"Nonthaburi, Thailand",แลกเปลี่ยน แบ่งปัน เมล็ดพันธุ์ ต้นชำ สมุนไพรไทย ต้นไม้หายาก ต้นไม้เมืองหนาว
1436333410318909446,UncleWeed88,sweedchinz,1551936977448345601,"ลาดกระบัง, กรุงเทพมหานคร",Hey Guy Welcome to Smokingoodshop🥦 ————⛔️ONLY PEOPLE OVER 20 Y⛔️ ————👉🏻กัญชาราคาส่ง - ปรีก หลายเกรด ไทย นอก————😶‍🌫️จัดส่งส่งทั่วประเทศไทย Line : @438jzhqg
1436333410318909446,UncleWeed88,Beer27114821,1379543476539256832,กรุงเทพมหานคร,"🤫ขีดล่ะ 559
🫢ครึ่งขีด 309
สอบถาม👇
https://t.co/iVNzSt1een"
1436333410318909446,UncleWeed88,rPNMKqkUCA7gchE,1334441374087725056,"กรุงเทพมหานคร, ประเทศไทย",marijuana กัญชาออแกนิคและบ้องแก้ว Delivery 🚚 ถึงมือคุณเพียงกดติดตามสามารถสั่งซื้อสินค้า inbox สอบถามข้อมูลเพิ่มเติมได้ที่นี่ Join with us my friend 🤢🪴
1436333410318909446,UncleWeed88,AodFarm,1569613143797792769,"Bangkok, Thailand","สวัสดีครับ
พวกเรา AODFARM เอาดีฟาร์ม ยินดีต้อนรับครับ
ปลูกด้วยความตั้งใจ เพื่อนำแต่ของดีๆมาเสนอครับ

จัดส่งทุกวัน/ส่งด่วน กทม.

 https://t.co/9fwffEzjz3"
1436333410318909446,UncleWeed88,chuti02,1570854528303640577,,
1436333410318909446,UncleWeed88,aunapom_,1570814059976757248,,
1436333410318909446,UncleWeed88,bngbuteim1,1569948840828207104,Amphoe Mae Sai,สนใจสอบถาม 420
1436333410318909446,UncleWeed88,Sweeddyshopv2,1567111030568001536,,"💎 Premium Product High Quality 💎

line 📲 https://t.co/Q4Sy87ZwGC

#Exotic #TopShelf 🏆

🛫 จัดส่งทั่วโลก 🛫

กทมนัดรับ หรือ Grab ✨️"
1436333410318909446,UncleWeed88,dogsandbuds,1569168762104070146,"Bangkok,Thailand","We serve you a high heaven on earth💚 🐶🥦 ✨Friendly price,   high quality  🚨Ready to ship and pick up at Thonglor     🛒https://t.co/aFbcC6inW5"
1436333410318909446,UncleWeed88,THELEGENDOFFIC,1568867553661046785,,welcome to world of organic Cannabis  🌱💯 ยินดีต้อนรับสู่โลกของกัญ 🌱💯
1436333410318909446,UncleWeed88,Nabavee8,1120741745589805056,,
1436333410318909446,UncleWeed88,waree_ww,1559916316236349440,,สาขาย่อยร้าน “ STORES GREEN “ ไม่จำหน่ายให้บุคคลอายุต่ำกว่า 🔞 ลิ้งสั่งซื้อ https://t.co/RtyFUy8ItD
1436333410318909446,UncleWeed88,Cornerdeweed,1324770453332717570,"บางนา, ประเทศไทย","⭐️Hello! Wellcome to my cannbisshop
We have Sell weed🌿 For Smoke🚬
รับซื้อ-จำหน่าย ช่อดอก เมล็ด ใบ กัญชา นอกOg 
Contact Here: https://t.co/AnbD1SjF1Q👈"
1436333410318909446,UncleWeed88,mario_zd2,1481592270667268099,"Medellín, Colombia","I think that every man or woman have something special, but hard is Find that, BUT,WHEN WE FOUND THAT💥💥💪🧠
ONLY SKY IS A LIMIT"
1436333410318909446,UncleWeed88,420GETTHC,1552667330282278912,"อ.เมืองชลบุรี, จ.ชลบุรี",ชนมือตัวเมืองชลบุรี-นาป่าและใกล้เคียง📍 ติดต่อแอดไลน์ไอดี:ket8933
1436333410318909446,UncleWeed88,sant81520790,1071195751814901760,,
1436333410318909446,UncleWeed88,NatthawutTong5,1565463863759609856,,
1436333410318909446,UncleWeed88,Uniprotra,1511335192589385734,,
1436333410318909446,UncleWeed88,420weedog,1559885381654327297,"อ.เมืองขอนแก่น, จ.ขอนแก่น",420 KKC ขอนแก่น Grab ได้ ที่อื่นส่งด่วนได้ครับ #กัญชา #เสรีกัญชา #กัญชาขอนแก่น แอดไลน์เลย https://t.co/SGVoDnrd1o แอดไลน์ 💚 Dm ทักแชทมาเลยคร้บ
1436333410318909446,UncleWeed88,thanaph26537664,1559670297560682496,,
1436333410318909446,UncleWeed88,moontosungc,1566406596657573890,,“หัวจ่าย”ส่งฟรีปลายทาง ไม่+เพิ่ม “หางกระรอก”ร้านเรารับเคลมสินค้าทุกออเดอร์ ส่งจริงล้าน% ขายมามากกว่า1000ออเดอร์ https://t.co/Di4joDjwiy
1436333410318909446,UncleWeed88,SoGood05592805,1039026179095687168,,
1436333410318909446,UncleWeed88,Flukza007x,1299875075005448192,,420  OG
1436333410318909446,UncleWeed88,HaohighC,1547556470493188099,ขอนแก่น ประเทศไทย,I’m Smoke weed and buy crypto&nft. I’m dealer cannabis อัพเดทดอกไม้หอมๆ Line https://t.co/cbkm4M3G5Z
1436333410318909446,UncleWeed88,manemedok420,1564281936130220032,"พิษณุโลก, ประเทศไทย",🍁อยู่ มอนอ 🍁 IDLINE/manemedok420 (มีogแบ่งชนมือ)
1436333410318909446,UncleWeed88,ElzaBong,1565691451794546689,ประเทศไทย,https://t.co/nEVxESOMwe
1436333410318909446,UncleWeed88,OgBoysPattaya,1565332181022801920,,Coming Soon ~
1436333410318909446,UncleWeed88,Tormorsung,1341436382636515329,"มหาสารคาม, ประเทศไทย",☘️Green Crack☘️ ส่งทั่วประเทศ
1436333410318909446,UncleWeed88,M2B47254480,1551180463116791808,,จัดส่งทั่วประเทศ จำหน่ายทั้งพันลำและดอก #เสรีกัญชา #กัญชาog สนใจแอดไลน์ https://t.co/lyPnikrlOT
1436333410318909446,UncleWeed88,TeeMTN1,1563323075906908173,,"Shop🌟: สถาณีกัญชา อัดเเท่ง OGมีครับสหาย♠️
Sell: บุหรี่นอก (line@ 0832752204)
Sell: ♦️POO PILL ♦️LEAN UK&USA♦️
⚜️ทักทวิตมาได้เลยครับ หรือเม้นได้ครับ"
1436333410318909446,UncleWeed88,PlearnGan,1553548878716084224,"นครราชสีมา, ประเทศไทย","จัดส่งทั่วไทย 🇹🇭  รับภายใน1-2วัน 🍀 สาขา3(โคราช) , มีกลุ่มเช็คเครดิต , 
มีเลขพัสดุให้ตาม💯 
( โคราชชนมือได้ ) สั่งซื้อที่ Line OA :  https://t.co/BmvHKBd4iW"
1436333410318909446,UncleWeed88,nachaleam_r,3333031453,,แนะนำสิ่งดีๆ
1436333410318909446,UncleWeed88,bigboss_bkk,1563173473216008192,"กรุงเทพมหานคร, ประเทศไทย","🌳จัดจำหน่ายสินค้าเกรดดีการันตีเคลมไว ราคากันเอง🚀
สนใจทักครัช 📢 https://t.co/U6r5dDgSCM
 ส่งพัสดุ🚚 ทั่วไทย #เปิดรับสหายส่งยอด"
1436333410318909446,UncleWeed88,nuknuk07132659,1491376470627057664,"บางนา, กรุงเทพมหานคร","OG จำหน่ายกัญชาออแกนิค นัดรับชนมือได้ที่บางนา - อุดมสุขน้า งานตึงๆทุกตัวที่ขาย จัดส่งทั่วประเทศ 1-3 วันรอรับของได้เลยค้าบ
เช็คเครดิตได้เลยในกลุ่ม
#N&Nweedshop"
1436333410318909446,UncleWeed88,NatthapatRatta3,1563902836164874240,,
1436333410318909446,UncleWeed88,nabent1992,1542540893361537026,,
1436333410318909446,UncleWeed88,SrrDome,1176497754719182849,,
1436333410318909446,UncleWeed88,smrhcerihrrm2,1562075282382606336,,
1436333410318909446,UncleWeed88,khunhan420,1546923803464175616,ประเทศไทย,"กัญOG💚กัญอัดแท่ง+พันลำ/joint สนใจสินค้าทางร้านติดต่อเรา(มีเก็บเงินปลายทาง){มีเครดิต\ลงรูปสลิปทุกครั้ง
Line:karin553955
https://t.co/2p48wyhMP0"
1436333410318909446,UncleWeed88,chaiyotkim7,1517015095842246656,"Phaya Thai, Bangkok",#กัญชาอารีย์ #กัญชากทม #สะพานควาย #กัญชาgrab #พระราม6 #จตุจักร #กัญชาลาดพร้าว #พญาไท #กัญชาog Lin3: https://t.co/kxWNfGK6eV
1436333410318909446,UncleWeed88,gideweed,1550800780885917696,"Si Racha, Thailand","Hello weed🥦
https://t.co/Ms3GMKLhhY"
1436333410318909446,UncleWeed88,greenyard4420,1559048834852220928,Samutprakarn,กัญชาสายพันธุ์นอกMid Grade Top Premiun รับประกันความเมา👾🤖👽 ส่งทั่วไทย🇹🇭 ส่งด่วนสมุทรปราการ🏍 เครดิตแน่น ทวิตเก่าโดนแบน เช็คเครดิตได้ 💚💚 🔞‼️ ขายปลีก-ส่ง
1436333410318909446,UncleWeed88,swasdi74728805,1554108939985293312,Amphoe Mueang Chiang Rai,จำหน่ายกัญชา🌿🍉🍎🍊เพื่อสุขภาพและ Organic🤙🤙🤙 รับประกันพรีเมี่ยมเกรดี สามารถเก็บปลายทาง✉️📨ได้ของดีมีคุณภาพ​ Add Line​ 0897019850
1436333410318909446,UncleWeed88,Tzivya67513809,1547604594662211589,,
1436333410318909446,UncleWeed88,Today007B13,1471187474546188300,,
1436333410318909446,UncleWeed88,bosspongsiri,1549417331037978624,,Boss
1436333410318909446,UncleWeed88,TheJoe420weed,1548978189241700353,"จ.ปทุมธานี, ประเทศไทย",เราใช้เพื่อบรรเทาไม่ได้เมาจนบรรลุ OGฟิวเจอร์รังสิต-ดอนเมือง วิ่งแกร๊ปได้ รับประกันคุณภาพไม่พอใจคืนเงิน
1436333410318909446,UncleWeed88,webballstep12,1554807255530614784,,"จำหน่ายกัญชาเเละพันลำสำเร็จรูป
☘️ พันลำ OG ดอกนอก (BLUE CHEESE) กลิ่นเเน่นๆ 
กลิ่นดอกชัดเจน รับประกันความตอง ☘️

สั่งสินค้าได้ที่ : @181ioxph"
1436333410318909446,UncleWeed88,8ZrzkVw27gZmjuB,1358017819762282496,,.
1436333410318909446,UncleWeed88,plant2808,864709052542050306,,
1436333410318909446,UncleWeed88,cosmosciti,1508276487665090561,,
1436333410318909446,UncleWeed88,rocketweedz,1548138094842429441,,รีบสั่งกัญมาน้าาา ไม่เมายินดีคืนเงินอยากให้คนไทยมีรอยยิ้ม😁 พร้อมส่ง ปณ.ทั่วประเทศ Grab Lineman สนใจสินค้า DMเข้ามาเลย หรือ ทักไลน์ LINE@ลิ้งข้างล่าง
1436333410318909446,UncleWeed88,b7UpUGjv6TEy1i0,1332687411420139520,,
1436333410318909446,UncleWeed88,thang04081305,1553004677918523392,,
1436333410318909446,UncleWeed88,ZC8EbZI8zsdKnGQ,1117415753613897729,,"👽เติมกัญหรือยัง👾
สั่งของจิ้มเลยจ้า
https://t.co/FQPcbtVj95"
1436333410318909446,UncleWeed88,CafeMaddog,1548602152746364929,,"ดอกOganic 100% 7 สายพันธุ์ Top grade
Maddog Cafe'"
1436333410318909446,UncleWeed88,trakul09291223,1555545217574780928,,
1436333410318909446,UncleWeed88,stoner420_store,1553707891416174593,"Bangkok, Thailand",exotics grade💯🥦 มีบริการส่ง grab🚗💨 สนใจdm คุณภาพเน้นๆสายเขียวไม่โดนได้ไง🫢 #backwoods #งานออนซ์ #งานขีด #งานโล
1436333410318909446,UncleWeed88,GrowGreenn,1550395334404472832,"กรุงเทพมหานคร, ประเทศไทย",กรีนแคร็ก หางกระรอก เกรดจากฟาร์ม🌿 ราคาถูกๆ สนใจติดต่อสอบถามได้ที่ line@ https://t.co/7UHLV8H653 ❌ไม่จำหน่ายสินค้าให้กับเด็กอายุต่ำกว่า 20 ปี❌
1436333410318909446,UncleWeed88,Spaces42O,1407060455558815745,"กรุงเทพมหานคร, ประเทศไทย",
1436333410318909446,UncleWeed88,Chucky756954104,1555733744048537600,"Bangkok, Thailand",
1436333410318909446,UncleWeed88,nwm_weed420,1549477687462281217,ประเทศไทย,รีบสั่งกัญ ไม่เมายินดีคืนเงินอยากให้คนไทยมีรอยยิ้ม😁 พร้อมส่ง ปณ.ทั่วประเทศ Grab Lineman สนใจสินค้า DMเข้ามาเลย หรือ ทักไลน์ LINE@ : https://t.co/P1tcdDLOKo
1436333410318909446,UncleWeed88,Pty25112004,1553341885959180288,"Bangkok, Thailand",
1436333410318909446,UncleWeed88,highbogieweed,1542770288223326209,,"highbogieweed  #กัญชา ค่าส่ง50฿ แกรบตามระยะทาง สนใจถามกันก่อนได้ไม่ต้องเกรงใจ😘 #ง่ายๆไม่ยากจ้า inboxในเพจได้น้า
เพจ : https://t.co/5PLUxUGSy6"
1436333410318909446,UncleWeed88,Chisanuphong123,1554707013967675392,"Prachuap Khiri Khan, Thailand",alone
1436333410318909446,UncleWeed88,3hzee,1533398325960929280,,"Farms in Thailand 🍀 
Line : 3HZEE
🇹🇭 Thai Stick 
🇺🇸 OG ( Purple Punch , Cinderella Auto , Banana Kush , Gelato , California Snow , many species )"
1436333410318909446,UncleWeed88,Getkit1,1149343821106257920,,"งานไทย​ งานนอก ดอก​ อัด​
มีให้เลือกหมดครับ
สอบถามเข้ามาได้ครับ
Line.​ @597mponl"
