username,user_id,counts
LittleBBspecial,3033904254,1
Maorai4,1539823533932523520,1
Marchboo___,1081065243453751299,1
Marx04882911,1544881278981353472,1
MinnieSdu,1071180098,1
Muk_YoonA,277394268,1
Mrtimwolf,757272869462081536,1
MrMrgaryherb1,1565686375449767937,1
MrLouisLouiss,4060729993,1
Mottomo_a,721648839313063936,1
Moominvida,472646150,1
Montaques70,772589246,1
MongBonPaep,759623125,1
Mondne,123504085,1
Mnpdc27,1094788376,1
Mnakinism,72877836,1
MissyfishJ,1393270071175303169,1
Mint8681,1530899399332614144,1
Minebaeju,229790304,1
Mata70072168,826020423452090368,1
Milemyla,922440522064523268,1
Milanda09,1566389144108290049,1
Mhee53415898,1354353143539064832,1
Mewzii13,858254570,1
MewsiC0980,1395251351953678341,1
Metoo442,1473214014972837890,1
Methur_M,1512266710208106497,1
Melisatwist,901324084914540544,1
Meaw_CNblue,2663368232,1
MeankungAI,1283972995073990656,1
MeanRotary,143135812,1
McXsteiN,248623587,1
Maywiemommybear,948569545962283008,1
Guardians_g,950860673273049088,1
GrowGreenn,1550395334404472832,1
GroundGrey,1302077920765120515,1
AeEmo10,1094062245686824960,1
AubaibP,2616477001,1
AtomPassakorn,1064734218717061121,1
Atjarin,581153297,1
AsouKasa,835146264,1
Asingilo,258283546,1
AromaticaC,1330428204457238528,1
ArokaWrite,1080873096137994240,1
Arigatohk,2755004852,1
Aqnime,1259350104500088832,1
Apo_mytype,1502070023321370628,1
Apinnattawo,1527485481742544896,1
AomNnt007,1535916388463673344,1
Ann_ITme,825015668210741248,1
Anindita19941,1531673022536753152,1
Angnang4,1458525999788822529,1
Anek55551,1529471445419831296,1
AnakinS61429616,733197862960398337,1
AmyisteineKatze,1066739107450290177,1
AmyKanyapat,1000794551727022080,1
Amphawan12,2986531292,1
AmnuayPrapas,1471350939638386688,1
AmiMeliosidosis,2581150256,1
AmeliaAundomiel,1049605900657250304,1
AmaryllisX,320519695,1
AmTune_June,900769721573752832,1
AmHopeTomorrow,426444237,1
AlizabethKim,732975511,1
Alise_abcd,1458329299954827264,1
AkaneNaru_XP,1494596989438562305,1
August12577740,1436174297525940240,1
Aun_G,217747248,1
AuynaNuna,869412453829836800,1
Babykorea999,470955145,1
BellaHaRoii,1114819562,1
Been1278,1075350601494478848,1
Beeboy243,1464454012179210240,1
Beamby_44,1504181893562265600,1
BeajingK,1454494442920890370,1
BeAr_WhiTe_1,402645015,1
Bbynomnimx,1077176662956027904,1
Bangkokhooker,158794426,1
BangkokStyleWeb,1246653096974938120,1
BangbonBee,2484939631,1
BangPakchxng,1558729753666142213,1
BanBong420Shop,1556813492488769536,1
Babyview_m,1541974498982780929,1
Babycannabis420,1566426609464184832,1
AvanatiShop,1565215640960778240,1
BaMBooWeeDOG,1234008856788754432,1
B_ToHi_cool2022,1494377651116527617,1
BWS_Cannabis_OG,1565885838226952192,1
BTSINMYMIND7,1256271368879878144,1
BNyoungYuZhou,829995089766158338,1
BBGUN79602958,1204269627380862976,1
BANKKOK96695303,1414626865700950017,1
BAIPHO420,1246638397134745602,1
BAIFERNINFINITY,431190610,1
BABYRLAXOGUD,1509747236787286021,1
B140645,1460223891498889222,1
Awsedrftgyh1234,1158027069315411969,1
Awrde5,1538536781163171841,1
Air2282,1287243906933874688,1
AdmitDrama,1223986403895209984,1
BenarNewsThai,3064035106,1
Abm20425454,1081472519301881856,1
33new_n,756512397653741568,1
331Oew37BHxV6Ut,1444473012267339778,1
31x04dwahhx,213950623,1
31102551,84185959,1
2sPM8uGmUbLjiEQ,1209454534218543104,1
2b4lyfe,1263503361132748800,1
2TXASURAPHAK,1501123252378542081,1
29fridae,247395127,1
26megurine,1463870007889186820,1
26l56,868618360040202240,1
25Deroxst,1542090244979191809,1
250III,42784636,1
23luvsnoopy,1154002525084721153,1
1twonews,1544620409672257536,1
19cig_s,1305471644572372992,1
18sepz_,1046424483311939584,1
18ismybirthday_,1531842888254246912,1
180cmchoochok,1136497201113231362,1
16rhonlee,1355263312553013255,1
14ttir,1348868089782231044,1
1308pjm,770974864488431616,1
11fifthy,733255484996648960,1
101_limm,1326180794918789120,1
1000lumstore,1536773104768552960,1
0ZLYP4PA1,1521084143173394432,1
0JokerB0,128990738,1
08enhyz,1559542861892571137,1
0808Sunday,1567086954810056707,1
0327tlsb,1373644229214277632,1
3UkertTEdddfDMS,1108177069333110784,1
420DoctorWeeD1,1564824998744694784,1
420Door,1563935683362062336,1
993052s,839384528,1
AbhiratInt3,1392337843075260418,1
Abae4043,90546536,1
Aaumaumaum,130910810,1
AanPpn,1486186786040987651,1
Aa1231312,1459580490692718595,1
AWD273,1244850707909378049,1
ATIKIT14,1410616552416702477,1
APK________,705740827,1
AGNensai,397183835,1
AA2600927566,1553472955115380736,1
9BRYDE_S,1550436981523431425,1
99diealone,264119501,1
999MyEyeQ,1494254262582652929,1
9432Ctt,1503729508855148551,1
420GETTHC,1552667330282278912,1
90537796,786465073,1
812mood,1493284560188043264,1
7llkec,1413502531578126337,1
777qyy,1405843643676577794,1
69Na_Na,917765926027538432,1
666__Zero,1241420688222650368,1
5sLWrfH8JxPjOxS,1094669245986697219,1
525x99,383615172,1
50KILOGRAM,4816956114,1
4GXPRITSATHAT,1531230331117875200,1
420green_,1386183306429927428,1
420fullfill,1383023192684457996,1
420_rayong,1542059106357215233,1
Bellagon5,196096501,1
Benny_Benyapa21,1346722213597126657,1
Green_tree65,1562438207785996289,1
DngKaycha,1495313932386709509,1
Fearofg96918136,1519689054496862209,1
Fairy12319,1316024761533698048,1
Fah__Maneerat,1522065799510376449,1
Faceframeshop,1533423160204218370,1
FYmCho,116984601,1
FLOWER420420,1558193384459628544,1
FIAMAZT,1520307741356482560,1
FFonkkimbb,3233388912,1
F3VX7Rvr80rB3Gf,979140582898507776,1
Essoss4,1042470512935370753,1
EsmaeCartel,1548418685802450944,1
ErkAsk,88456073,1
Enahee11,1140594720730578945,1
ElbacAyitti8541,276031822,1
EbiKung2,1044258204249518080,1
E_hunny,1014646002,1
ERg5UgqXoYn1unW,1458176685593923584,1
ENERYOQ,901843735897448448,1
EINPUB007,1559277248972476417,1
E24YEP,2902843388,1
DxntTouchMyBody,707216056687808512,1
Duck_Like,54734083,1
DrBorisutH,2944197248,1
Dq55LJxlHJCcYtH,887857794774216705,1
Dpsychedelic420,1504108425105477635,1
DorthaGoyette,1529270393089015808,1
Donut05022538,1519479227426676736,1
Dontpanicitog,1543893841929183232,1
DongDongYaa,1076149741845590017,1
Febkmph,1271527592462389250,1
Filmize_nekar,167839093,1
Fishhun76858051,1498657173269737475,1
GThunderZ,1544683925208854530,1
GreenThumb_S19,1562426637630640130,1
GreenShopTH,1561216082702004227,1
GreenLionOG,1525400384722075648,1
Grai37944686,1442755244950110213,1
GrahAnimation,1029660114158989312,1
Goodbyeeeell,1482698208501694466,1
GodspeedOg,1309887274142724096,1
Gianni3579,127743418,1
Gglompock,1268728032912498689,1
GentlemansAyi,931524416,1
GamgieA,1483052468380778502,1
GZUdomsuk,1544040606044893184,1
GUY7XFQ,1408798495536869377,1
GR4CEZ,179932413,1
FocusOnTheGo0d,1481543986976542722,1
GOblin00475,1050270637275734016,1
GM_Job,96494965,1
GINGIING,63048813,1
GIGMODMOD,204856954,1
GGtomoon0350,1181562474450915330,1
G0NETMR,1152961266421387265,1
FxwDNZ6NEbHg27r,1421744320298700804,1
Fuckking9999,946113717061656576,1
Friend_CK,222089022,1
Freiheit_NHLC,207003935,1
FpsnD,2879179530,1
ForttTiger,1550442951532195840,1
FocusStock,1216633884277788672,1
Dome63765071,1093494234697523201,1
DigitalMoreco,437691517,1
Benzjung20,938792435492073472,1
Diandao5,1236873183258697728,1
Cannabis420V2,1179734142927245312,1
CandyXbt,1510669981943734273,1
CanabaeTh,1559718066052730880,1
Call1319,83779676,1
Cacalost2,1256362697077198850,1
CTXZ99,1513131801698791428,1
CSNXRUMMY,1493825708027645958,1
CSAllTicket,1176433006011015168,1
CPlugfi,1456645156908584966,1
CPSRRNWK,1491947303258968064,1
CNBMTWIT,1497142215222894593,1
CHARLOTTE2500,105364153,1
CG973569005,1224618744334311426,1
CF5Zl9gxVWB561h,1311047175506255872,1
CBangpakok,1141720496863531009,1
ByunG_04,720899362209935360,1
ByMinute0412_,2215711957,1
BwyMae,1534469634266521601,1
BoyzBoyzBoyz3,1321034211810107397,1
BoomyTorao,623376272,1
Boombloom420,1537265398491455489,1
Bomberbee63,1134925824790941696,1
Boku_wa_fantasy,2202492024,1
Bnllillii,1040927487658668032,1
Bluedream_Shop,1474689024400912385,1
Blue_Dream_Auto,1529080861744046080,1
Blue08713844,1347198863996710919,1
BjrPlalp,1489614245381939203,1
Bird_prapot,192573437,1
Cannabis420z,1567397842343587840,1
Cannabiswinwin,1546557906983993344,1
Cassandra20092,1531642102865461248,1
CindaNxng,1566327724431798272,1
DeiywPakka,1555571698589929473,1
Deaw17,76561900,1
Deathfool,2311779283,1
Dayphael,1451741690532810757,1
DarkEyE202,245348816,1
Dafyont,900180872787144704,1
Dadong92,1474391266443993089,1
Daddy9597kv,1318954364363419648,1
D50QRIgFQvlQsW1,1386471240764780546,1
CruzherCnx,1544324414271291395,1
CowyEatGrass,1274352503333588992,1
ComicKakeru,1228971608301170688,1
Cnanya_tsw,1421029784507719686,1
Choychy_,1498270872431304707,1
Catnabiz4char,1558069018895912960,1
ChomV_Hope,4864298215,1
ChlburiK,1495622320551251970,1
ChlanSng,1535792818442338304,1
Chis_PGW,1565984029010436096,1
Chipper_Chom,1234845012493393921,1
Cherkan9999,1565756805615349760,1
CheidSukh,1457274507702374407,1
Chanpanmaew,2325544597,1
ChannelOatza,1417530251152822277,1
ChangesPW2021,1361324692682936324,1
ChangeThailand,788472458,1
ChaMareng,1487689218121822209,1
Cgame76633310,1317680842085298177,1
PDWGCHILL,1209022469274648576,1
PSuneerat,2625680157,1
fish_sihmd,1391504702865436675,1
bhakorn94,960171802658918401,1
benightplys,1162662794719662080,1
bemyyyyyyyyyyyy,1546146976814641153,1
bemy_precious,2645424426,1
bee_1800,1855992800,1
beautefemmes,710254394,1
beammie_znn,1172349095643504640,1
be4myj,1044592330181771265,1
bbwspair,1455902354742542344,1
bbibbbibboom,981804524288409601,1
bbberm11,1430885282060980226,1
baw_tas,1548182329977319424,1
barrrr_ar,1417155871981772808,1
baraneexx,1436602914567442436,1
bambambarx2,1105093515397066753,1
ballbbaright,1469293373324292099,1
bakkckaia,1058961894243885056,1
badnightoff,1502172854544388097,1
badbequte,2392603896,1
baconmaicry,1499256079741763584,1
bacon1hamcheese,1478328646305730562,1
babypoppysmile,1314842481381371905,1
babybeom,1429360682416230412,1
babybentx,1145342836788695040,1
babybentenzly,296705421,1
babetenleejt,1376685678658908160,1
baberyabyjin,896239690310836224,1
babebiboo_,1436907628186066954,1
babababababi6,1409122019690512394,1
b_jiminn,764001349973323776,1
beurapollo,75768761,1
bigbang_wn_wo,570835192,1
PUFMAN1,1566104816983879680,1
billskaq,1463364383241748481,1
burgerx3x,1630301498,1
bunyapa21224,1355336812093296643,1
bunlu2013,1074255901,1
buk_ball,99533466,1
buckybarnes1992,1514324761773772802,1
bttb_twt,797857001518698496,1
braverymars,869886770418073600,1
bppingpong,1262423355140927488,1
bpnonlineplus,1245597764177682433,1
bplnwkodkod,1098524105777676288,1
boylopburi17,1392863830800166912,1
borntobesnsdot9,1318912227240542209,1
bornfromanxiety,773547833723064320,1
boranzget,1266003557049745408,1
bonzwinfangun,1428726119780425729,1
bombanoi,215918048,1
bodin,14313746,1
bo_zup,1536734456374960130,1
bnt0397,1175291067039539200,1
bnmm_nnn,1450659764493447173,1
bneaamtt,842606205474283522,1
blindingLIGHT36,114389976,1
blin_gx,3234690477,1
blackmoon_nw,1109790003536617473,1
blackcatkaizer,36449840,1
bkkushog,1566377813061431296,1
bkc_420,1547424902126268416,1
binkbingna,1418249534568759296,1
bimbebe,1337231987526889474,1
b_121991,197385588,1
ayoungv_x,1396668551704895489,1
aylinclare,460725854,1
axviiixixix,1084778694898475008,1
alonewolfmafux,1424245935404511232,1
alinnalin_ice,938755646219943938,1
alice_tem,163082974,1
akadolphin,1445645317693591553,1
ajreephyuu,1137643743920545792,1
agustbeyourhero,1325820456092381194,1
afzx312ihfwo4f6,1424420795191754755,1
afreshlybread,1516025517467893763,1
adsxnene,1456908177912389635,1
addictedSometh1,1311899778515517446,1
addict_pece,2912312400,1
aday_ILYSB,1041300412777693184,1
_xPANDAPANx_,924864108200992768,1
_punpunzz,927790219817992192,1
_peexr,1508340259720876032,1
_panky,83107791,1
_nxpawatt,1481167920273432580,1
_niffo,181811643,1
_mikyo_NN,2376782881,1
_lsaline,1448040068,1
_kharkdom,1133760343933505536,1
_jeongjun,2929631478,1
_jar_m_,1147559389403869184,1
_itjan,86247682,1
_itchyme,923141244468977664,1
_iamsasi,2483296752,1
_forevening,1469894304260755456,1
_earpsp_,2279034986,1
_cqphr,396764221,1
altavista146,807807256351817729,1
always168_,1138339492375302144,1
alwaysBuilddur,1548698811316715521,1
appleonezeroone,1505601096865116161,1
audition2587,1538131864698793985,1
athcr_km,146466505,1
asrp43,2365252075,1
arz_pa,1250223427685773313,1
arucha_ch,2450665452,1
armagreddon,2427260198,1
arisaxcx,1488939167413243907,1
arealbitchisme,1045476434,1
arcticppl,1416467827930800129,1
araiwaaa5,1380470687924543497,1
apricot_246,1093339721374216192,1
apr2119,2930637541,1
applepie1038,1076536153627480064,1
apoisdabest,1539923553663197184,1
am_isomeone,984879737695686656,1
apoapo8059,1391951386665914369,1
ano1hermor3,1514463507127095300,1
annyrothlis,1229707660502630400,1
annly1study,1458401178065063941,1
anniepeenarak,1552999802140770304,1
annicmeow,1068146775091900418,1
angkul1235,1522255221992218625,1
angel_eldar,826225463324401665,1
amyoungae,560958960,1
ampioids,3266075664,1
ampeachiii_,1387258233807544324,1
ammsanzy,1395653687188418563,1
amaging_,135458935,1
burningbIvck,945464916,1
bustertwt25,1069191274714939392,1
buyteim06881625,1554753330953723905,1
darimmy,1258796453738110981,1
dumbgh0stly,1453633115692228608,1
dumbcatdeaf,1233701926698541056,1
drunkasalord73,2212177352,1
drmfsaahii,1273130085386682369,1
drcbdgroup,1513432118982242304,1
doyoungwith_jj,1190234995836608513,1
doyong_sbaby,1209366180546273287,1
doublebee303,1882519976,1
dope_th,1376512522019205129,1
doorsan_jack,1463430257621364738,1
dom180140,1557969117940170752,1
dntdistrubfeb,890759991635750912,1
dmsic,97416440,1
dkmindworld,1560720812126089217,1
dk_morse,2282386434,1
devi_devil,350309313,1
deraqq1,1042436414426636288,1
dekvok,2260444416,1
dektitnang,999312018480840704,1
deknarok112,1317161170843836418,1
deeperinlove__,1510474475518668801,1
deelahleelah,3198390162,1
dedaa227,161327312,1
december_ty,1014857680442159104,1
deathbyeasily,1481304140945190912,1
dearmysputnik,978572758316589056,1
ddd06885679,1188008372651483136,1
darune121_cos,1350852007687462912,1
darkbitch6969,3021392904,1
dyyman_,990358982,1
eNGOthai,1149431972,1
earthty99,818041790427037696,1
fahphakawan,130930960,1
fifteenthdec,851715504087613441,1
ffffppww,54054224,1
fffffilmji,830782548657582081,1
fevperjxn,1468599586675560448,1
ferorina36,3053095170,1
ferbiee15,821308240608706560,1
febbluehour,1499687205157347329,1
fayfaelin,253963505,1
favorablesky,871315628396761090,1
fatcatcankillu,1524024726833995777,1
far_away_down,224114777,1
famoesweeney,1559210370597654528,1
fallingforboos,1484221433010343936,1
fa1rygodjmie,1546040697886650369,1
eeykun,1274211946129092611,1
fA2FcIfUBQIHvKA,1435988392274063366,1
f3iisaka,1484497724624236549,1
exotic_quixotic,1251986119782273038,1
evieweeeha,62539388,1
everydaydayw,780769068458455044,1
everisks,1228315173670113280,1
etuedok_1,1358016027980779520,1
eraser_38_,2370299136,1
enxcot4ever,772769290885881856,1
enotspecial,1197191966083043329,1
engelmei,62897660,1
emanmai,202507699,1
ek_plapong,1023865996220686336,1
darinindaeyo,1033988904003633152,1
damrangjik,1385917031917125634,1
bxbx___x,989167829223010304,1
dainosaurfeng,993790696405458945,1
chann2707,1007859622391083008,1
changeinto2021,1462220046646665220,1
chaiwatpromma1,1366567892959956994,1
chairtmonkol,1536383957066846208,1
cchabum,332172810,1
cccholll,3278520337,1
cattycutei,1542935534733242368,1
catblackcatt,1455384483805364226,1
cartoon__tb,938637476,1
carotsimuang,929654665108529153,1
carmen167057816,1318539189646884865,1
cannabitchshop,936190930926710785,1
cannabisprojeck,1251425065104666624,1
caniwoofforu,1546844716096188416,1
canabe789,1548499887125569536,1
can_nw,108244055,1
canIweedKKC,1562743968026460161,1
campuncatweed02,1551441476483428352,1
callmesibsam,1251562764952170496,1
callmemojiko,1529814986855309312,1
callmegeneyear,1327264499494047744,1
callmebestboy,1184718872223502337,1
cakekes,2716769508,1
c_calloncal,4768633220,1
byunlie1992,1826141622,1
byuminmin,881468235907973126,1
bxxt04691,1109106716740771842,1
bxxshk,822234383549509632,1
bxneww,818478379208847360,1
chanom_nya,1430041995880189952,1
checkout_tw,1462738156172693508,1
chee206,15177818,1
cky1357,1564552484437127168,1
dahzence,61239177,1
daeng_sra,1542864311672242176,1
dachy333,1565913863538692096,1
daboyyuki,488551206,1
cylowless,1391696801573478407,1
cutiesmdh,759741563324936195,1
cumkom,1021053276588978176,1
csntk_twt,1561316162792697857,1
cream_roro,349726485,1
crazyinfiction,1415028286095126532,1
cnwtwt,4444571368,1
cloudysecret,713601950,1
clouddroplets,2519830700,1
cindyjisooo,957237201066053639,1
cheetahcubsclub,1180719417119764480,1
chxrrylisav,799837585400942592,1
chxbyed53456616,1506575353631830023,1
chutikan_noko,738002826769534976,1
chum_ladawan,1522059645342216197,1
chomgun,141906734,1
chokcha65304586,1081914794955833344,1
chmsskp,1373634028436287492,1
chizuotoko,981843182882189313,1
chinkyu4u,1563424455325777920,1
chillstoned420,1537057550700449792,1
chettapong,43920840,1
cherrypuffcola,1233053441561448448,1
cherryblosx,1402641500849147912,1
_choi94,269181548,1
_arm_on,1564238163660312576,1
_alittletipsy,402744274,1
Ritaflows,1179165137023963137,1
SentinelXD_Twit,770435055969718272,1
SecretMild,3246861050,1
SazaYaowapha,874845291484246016,1
SayonKongsin1,1423085545136136193,1
SansaiZaza,1492219460,1
Sandblast5811,1394311256635367425,1
Sand99258539,1441676171016425473,1
Samk109100,1112347483462463488,1
Sam77777468,1530427179364122625,1
Salili372,1453212406600159236,1
Sakulu8,1426042030170337281,1
Sakk2505,1450746546073395203,1
SZONG2,347870239,1
SWAG_barbiebow,797716779107635200,1
SUPEREVIL_2275,1040214317637890050,1
SU9RAT,1412715065204121601,1
STORY22065652,1464246133216133160,1
SSSmyMint,3245403512,1
SNOWvember11,1509895670811217921,1
SKV_mee,1295558251220615169,1
SJJHHJYDSHDSRKK,398052943,1
SETmaiThai,1378305546093162498,1
SENSEfothekims_,1322469213156630529,1
SENN_BP,944826359242620928,1
SDec_Me,3301360807,1
SCOPEXPHARA,727725403863957504,1
S48664569S,1550087468497506304,1
Rulady999V3,1523667272912748546,1
Rulady999,1518487244625281025,1
SherryisHERE1,1395007612672872449,1
ShopTanboy,1058001087167258625,1
SiamBuds,1550121790537510919,1
SplitFire789,135114693,1
SweetAndCurls,2420777390,1
Sweeddyshopv2,1567111030568001536,1
Sweed0077,1540191749150511104,1
SupsookVarisa,1424176004952584193,1
Superstar1890,1517725335357300741,1
Sup0Te,1016350419486892033,1
Sunshinely_,1420993204296458247,1
Stunning_15,1170735525038149638,1
StayHighby,1554105782249345024,1
Starryplace1001,959454253549961216,1
Sssssss66883587,1469657031728529411,1
SrrDome,1176497754719182849,1
Sripa4Tawatchai,1566925604808957952,1
SpacebarMediaTH,1453219269395812354,1
Siamhighcity,1566045423311388672,1
SoodYodMan,763789434,1
Sompop12096801,1537969129969225728,1
Somchai96885657,1184898210562625536,1
SoiU54,1516602612564791300,1
Snoopy87348130,1291709960439521280,1
Smartassinpants,1533732178722291712,1
Slow_so_sick,1559919662598463490,1
Sloslays1,1566363689036308480,1
Skyydao,1317342033724403712,1
SkFone59465856,1537392859367677952,1
Siriraj_PR,90342276,1
SiriWasant,1324153960488267776,1
Siri20xx,4079231180,1
RuangkhawxSB,1263764627336265730,1
Rg420T,1554104830645649408,1
SwisscannabisT,1533510489405550592,1
ReturnLifee,1517770430727462912,1
Pojty4,1020458243536052224,1
Po54539747,1507105424163553295,1
Plutopuzzle,1439153400407412736,1
PlugwalkCnx,1566012117655859202,1
Ploy_jmn,2995534021,1
Plinlinyx_85105,1000257467102593024,1
PlearnGan,1553548878716084224,1
PleKaMod,596115977,1
Planiekim,996492145,1
Pkployella97,284451480,1
Pizza_cpz,413115042,1
PixieExo,1920179611,1
PinkSlip_EMO,131169280,1
PimmyPhet,1539204877133369344,1
PhuwadonBee,1329031532619546626,1
Phlutoo1,1384922122342977538,1
Phasako26340027,1532859646473424896,1
PharichartY,1234416842338226176,1
PhanuwatJobb,230492036,1
Petcha_pura,2947207573,1
PerfectJoint22,1426491185535750147,1
Pemberry2,948513752617443329,1
PcAOM,66952369,1
Paula_ri_,123480490,1
Patwee9,1318782936993337344,1
PalitsArmy,854220420341309440,1
Paepipat1,1293372006637871104,1
PaSilpin,1551848535423090688,1
P_NUMB,759702292702502913,1
Pong79734255,1284800364370247680,1
Poomuangnon1,1337281986503720968,1
PopMina1,2431929756,1
QuantuumNc,4777881775,1
RepublicofGuEng,69547574,1
RengerJZ,2558980219,1
RealG1995_,510994375,1
RathitM,1139597532139380736,1
Ranrannn421,1560055785455243265,1
Rabbit_HoleInc,1403327402478956545,1
R_artisty,187580521,1
RUFIIO11,1307633947933696002,1
RRox155,1026125082047827971,1
RN712,596665232,1
RIP_SS5,1451195960265109527,1
RDnews_Online,2190520957,1
RDgHwBFl7jmQBFV,1369166089272262658,1
Ql14yIYQ3hq6HYk,1452468212365344771,1
Porn_pinij,1460086692723904517,1
Pyzcharx,1145169871,1
Pw_phu,715606793431289857,1
Puppylo01170751,1168426835106877443,1
Punnaroo,1519566908537802752,1
Pumkin5391,1233806137880760321,1
ProTaeKub,257874359,1
PrissSochi,1127190499813732352,1
Prim27338957,1393895219226038273,1
Prasong_lert,306804514,1
PrasitPutt,1297834176964464640,1
PrapatTun,2452291104,1
Prang420,1377656372309815299,1
PornapatKaewji1,1433241429581516806,1
SweetieApr,1476549957255516160,1
Sya86623692,1348238299186413578,1
__weedup56,1551113596536762370,1
UlaireToldea,884980902756982784,1
WvrpBoi,1563894149052760065,1
WrPhuthr,1560992864066486277,1
Woodstorekush,1477508536259080192,1
WooA_rm,318937117,1
Wishpyyyyy,1005424783440277504,1
Winwon2532,3471554779,1
WiboonThai,3178198825,1
White_Channel,467995576,1
WhiteFlower_48,1506166348992319490,1
WessBake,1560946218741923842,1
Weedroom4201,1565129792953151488,1
Weedandmoney11,1550052035009327106,1
Wanwan53151183,1186292238864666625,1
Wangxizhao88,1484011711330123776,1
WangSilan,1120874806252068864,1
W_PepiFoxii,138277545,1
WPiass,99134921,1
WORTHY_A,87670858,1
WK19174850,1566645468909940736,1
WARPbrownies,1554401232063586305,1
Votelist,2347835774,1
VoiceTVOfficial,53864669,1
VeezabiMaruz,2210609642,1
VedxNonoey,1170236717229412353,1
V_Vtae30,1448699405985456143,1
VVVARIT,830056802683203586,1
VLR_RI3HP0nh,1533598360028192768,1
UnixFT,787341766504484864,1
UncleWeed88,1436333410318909446,1
XIXXXLVII_etn,1275500399366037504,1
XakhrKalya,1482406150377476101,1
Xangsaeast,1461683620867833857,1
ZzYbCw050525,1197916084420001792,1
__vipppppp,306508157,1
__foolishday,863009119447298049,1
___xxtyar,850761821225078784,1
__SophiaThe1st,217291368,1
__HoNeyHan,1143153490216144896,1
__1398mp,1218132403,1
_PCYNM34,2889879344,1
_Napat8,1527355411984027649,1
_NPSR,1180869436741308416,1
_GeminiCastor,1531937109086380032,1
_Antidote10,352771831,1
_2111z,1405458771220918273,1
_1960p,1528340200556220416,1
Zmthun2313614,804268090401832960,1
Xco888,2518060129,1
Yykpp3,1548356474434248706,1
Yuriprice,1324665680835223552,1
YuKiKaZe_YuKaRi,1468605304065572872,1
Yokopattaya1,1505603133996613633,1
YellowNotGreen,1561748623695564805,1
YanaphatSrikwa1,1540892903383281664,1
YakakinaY,2893872932,1
YUAddMe,68798111,1
YThanomrat,1419651673748692998,1
YKawyou,3189716466,1
YI4ONLY1,1546114948111417346,1
XzAnubis,921996705322622977,1
XriYio,1279968487012626432,1
Umim4bay1,1544317705255538688,1
UexaouBHxgDdzbZ,1326516932456054787,1
T66406619,1516370674285113352,1
UMe1204_11,1528003128263872512,1
Thansettakij,64994079,1
Thanako61521395,1053305576115994624,1
Thairath_News,86899675,1
ThaiX_Crew,2403404586,1
ThaiVapers_ECST,955633916433453056,1
ThaiDelphiOoi,3311221219,1
ThWeeds,1348211124236283905,1
TernyMr,1445563050652667908,1
Ternee2,1223824229092618240,1
Tennyworld10,990856892447535104,1
Ten10outof,1356303336589287424,1
Teerasann,64394090,1
Tarnisa2,1391697101201887234,1
Tannn_Black,390634711,1
TanEye,1974358249,1
TanBuathongtan2,1389911295273537536,1
TaiPhonpinyo,1445027062868107271,1
Tagarteam,266925305,1
Tacomahilux,869814140419751936,1
TUOJEED_MTNU,1546496435683983360,1
TSattanuparp,1467159080015904770,1
TSAEBEAUTY,1476804192,1
TRGfool2000,771708662784126976,1
TNKK_Glasshop,1565342035066105856,1
TNAworldnews,1321695220942004230,1
TNAMCOT,264608882,1
THIPPY_PAENNY,323136872,1
THEWEED83501089,1413531334560018436,1
TEN_7COLORS,1514564526204592133,1
ThcBrownie,1393150943848370179,1
TheAnd30059764,1526243954190176262,1
TheRock83709683,3176298840,1
ToRNabi2,1027254409799987200,1
U8VIQ1HIWQKOt21,1362288130988986369,1
U88guk,844402841221582849,1
U7SID3DXPB,1548385262040129536,1
TwoK10946710,1460075655203155976,1
Tv5hdOnline,1461578761070018567,1
TumWalkAround,386491992,1
Tuauanthika,2411019643,1
Trspacebrownie,1151073900266020864,1
TrippleRoseMiLL,1164981647227310080,1
TorNattawutP,938699154938662912,1
Tookkae7,1479694004266565639,1
TonsTweetings,15457437,1
Togetherdriven1,1005610913024565248,1
ToEy_WildHalf,332226093,1
TheStandardPOP,998509048273125376,1
Tk_Mom59,1465740940857929731,1
Tjtth_,2897580967,1
Tim_Boydevil,357371507,1
ThonthanWat,1564875119314341888,1
ThmPhngsthr,1492183243319234560,1
ThirtySeptz,1346970077556469760,1
Theroomcannabis,1558848159715332097,1
Thepparith,63355760,1
ThephKaycha,1546659226340446208,1
ThenewXelfu,326732176,1
Themoon666420,1544673630893662208,1
Theben68,452134284,1
TheTopicFlow,41084430,1
baraya25038162,1270754757955616768,1
